id,name,relationship,relative,relativename
Q10365296,Ruy Mingas,child,Q10335872,Nayma Mingas
Q4689392,Afonso Van-Dunem,spouse,Q51883215,Luzia Inglês Van-Dúnem
Q57313,José Eduardo dos Santos,child,Q10309412,José Filomeno dos Santos
Q57313,José Eduardo dos Santos,child,Q456034,Isabel dos Santos
Q57313,José Eduardo dos Santos,spouse,Q434534,Ana Paula dos Santos
