item,itemLabel,startDate,endDate,sourceDate,psid
Q111994425,Jorge Fernando Biwango,1999,2002,2022-05-14,Q111994425-B923BF84-36D2-4500-8FF9-9B1D346570C1
Q111994428,João Baptista Chindandi,2003,2008,2022-05-14,Q111994428-ED7C1029-0244-4ED1-9848-4F6AAD499B39
Q111975100,Eusébio de Brito Teixeira,2008,2012,2022-05-14,Q111975100-4E1AF741-3C26-44F4-BF7F-691DAEEEBB11
Q5483447,Francisco Higino Lopes Carneiro,2012,2016,2022-05-14,Q5483447-232A6591-660E-44D0-BFC4-7B45C5BED898
Q11082410,Pedro Mutindi,2017,2019,2022-05-14,Q11082410-D0BACB4E-7531-4F20-83E0-02D5E3FB233F
Q105491332,Júlio Marcelino Vieira Bessa,2019,2021,2022-05-14,Q105491332-14470767-BED0-4A3C-9B8E-9A303689D76D
Q111994437,José Martins,2021,,2022-05-14,Q111994437-CA54797D-0C61-4D75-9866-CCAC18C17442
