item,itemLabel,startDate,endDate
,Domingos Hungo,1994,
,Isalino Samuel Mendes,1994,2004
,Jorge Inocêncio Dombolo,2004,2009
Q3187284,João Bernardo de Miranda,2009,2018
,Mara Baptista Quiosa,2018,
