item,itemLabel,position,positionLabel,start,psid
Q100575931,Tete António,Q205384,Minister of External Relations,2020-10-01,Q100575931-0D5A4B55-A849-4F17-AB77-325CC4FA9F59
Q10282288,Filipe Zau,Q104420188,"Minister of Culture, Tourism and Environment of Angola",2021-10-28,Q10282288-b15dea31-4f42-e740-894d-54f85170effc
Q10311114,João Baptista Borges Pereira,Q65082136,Minister of Energy and Water,2017-09-26,Q10311114-F6A10672-CC98-45AB-93DC-6B634B590FC4
Q109984622,Teresa Rodrigues Dias,Q65081689,"Minister of Public Administration, Labour and Social Security",2020-03-16,Q109984622-146461DD-DC9A-4720-A502-F096FDCA1190
Q109984643,Luísa Maria Alves Grilo,Q65081999,Minister of Education of Angola,2020-03-16,Q109984643-BABA527B-8A35-4648-B09B-12EEE2A1B753
Q109984861,Victor Francisco dos Santos Fernandes,Q109984659,Minister of Industry and Commerce,2020-03-18,Q109984861-23203E2B-D932-4A76-9B64-8216407878F9
Q109984862,Francisco Manuel Monteiro de Queiroz,Q109984660,Minister of Justice and Human Rights,2017-09-27,Q109984862-11413DAC-D79C-475B-978C-9D6A6DB78F8C
Q109984863,Ricardo Daniel Sandão Queirós Viegas de Abreu,Q109984664,Minister of Transport,2018-01-01,Q109984863-673F1DE9-7448-4246-94ED-EE9B4A962478
Q109984865,Maria do Rosário Teixeira de Alva Sequeira Bragança Sambo,Q109984666,"Minister of Higher Education, Science, Technology and Innovation",2017-01-01,Q109984865-618E2515-0958-4E25-85BF-1FF49A2E8507
Q109984867,Marcy Cláudio Lopes,Q65081666,Minister of Territory Administration and State Reform,2020-04-06,Q109984867-1B8297B2-85D0-4121-A006-03D765AD4212
Q109984868,Manuel Tavares de Almeida,Q65081611,Minister of Construction and Public Works,2020-04-06,Q109984868-5188F693-4459-4698-9CC7-77C9B91606C2
Q109984869,João Ernesto dos Santos,Q54416499,Minister of National Defence,2020-04-06,Q109984869-438ED945-A568-46E7-BBE8-722C68A0ADE4
Q109984872,Faustina Fernandes Inglês de Almeida Alves,Q65081634,"Minister of Social Action, Family and Gender Promotion",2019-01-01,Q109984872-E135F00E-4AAA-4530-9F26-E625EA016A9C
Q109984873,Eugênio César Laborinho,Q54479352,Minister of the Interior of Angola,2019-07-25,Q109984873-525F12D9-B4D9-4F43-94C0-DC700A1EF66A
Q109984874,António Francisco de Assis,Q65081802,Minister of Agriculture and Fisheries,2020-04-06,Q109984874-0FB07F31-0999-4557-A879-D8DD41605741
Q109984875,Ana Paula Sacramento Neto,Q109984686,Minister of Youth and Sports,2017-09-27,Q109984875-2FE767A3-3619-439F-A788-6B3AA553D900
Q16336949,Bornito de Sousa,Q3382672,Vice President of Angola,2017-09-26,Q16336949-cf2798d9-4291-8b6e-7c6f-5c4a470d9e16
Q75837385,Diamantino Pedro Azevedo,Q54483257,Minister of Mineral Resources and Petroleum,2017-09-01,Q75837385-DA410E16-D6F3-42C0-84D2-5A4394070DF4
Q88650966,Sílvia Lutucuta,Q108282421,Minister of Health of Angola,2017-09-27,Q88650966-EFF6ED7E-872E-4602-A7E6-A323EC5CA962
Q95448598,Mário Augusto Caetano João,Q65081971,Minister of Economy and Planning,2021-09-01,Q95448598-713A44F9-1FD0-4B57-B657-C2A01616EEE8
Q96269893,Manuel Homem,Q109984669,Minister of Telecommunications and Information Technologies,2020-03-03,Q96269893-C5222935-53DD-437A-A46A-868D35C5B9F2
Q96441964,Vera Daves,Q6866123,Minister of Finance of Angola,2019-10-08,Q96441964-f77b1c89-b87b-4a21-8f3c-fca0d457bd06
