item,itemLabel,startDate,endDate,sourceDate,psid
Q111994368,Dumilde das Chagas Rangel,1995,2009,2022-05-14,Q111994368-7B332823-F699-4DAF-8142-7CA5CC34929D
Q111937228,Armando da Cruz Neto,2009,2013,2022-05-14,Q111937228-13828927-FABB-4BE5-94C7-D2CD3FE2A45B
Q105491321,Isaac Francisco Maria dos Anjos,2013,2017,2022-05-14,Q105491321-3F6058C1-E63B-4408-B432-56E7897478B9
Q111975111,Rui Luís Falcão Pinto de Andrade,2017,2021,2022-05-14,Q111975111-A10EEFA2-5EC9-40D7-9ECE-BD7DB986FF7A
Q111994516,Luís da Fonseca Nunes,2021,,,Q111994516-9BBFA460-D2B0-46C2-9FD1-2C33C605796C
