item,itemLabel,startDate,endDate,sourceDate,psid
Q111994573,Francisco Sozinho Chiuissa,1999,2002,2022-05-14,Q111994573-858DF99C-4857-4B2A-8D13-15B37C0CF5E5
Q111994574,Miji Muachissengue,2002,2008,2022-05-14,Q111994574-34A0A32B-378E-4D9A-97D7-F720FF981F6B
Q111974248,Cândida Maria Guilherme Narciso,2008,2017,2022-05-14,Q111974248-6CED1E7A-0DA7-41A6-A5C8-43DD7E667C21
Q111994576,Ernesto Fernando Kiteculo,2017,2018,2022-05-14,Q111994576-EC45DA0D-BC30-408F-85AF-1DB0FBC38DDA
Q97496874,Daniel Félix Neto,2018,,,Q97496874-be203f61-4ff7-bea1-c4bc-4b6b714ce702
